Source	Target
RBM15	BICD2
RBM15	CPSF3L
RBM15	KIF18B
RBM15	KIAA0141
RBM15	MAEA
RBM15	CORO2A
RBM15	CLCN7
RBM15	NPRL3
RBM15	RPUSD3
STAT5A	RBM15
CDC5L	RBM15
NFYB	RBM15
RPS3	RBM15
SMAD2	RBM15
STAT5	SLC16A4
POLR2G	SLC16A4
PTBP1	SLC16A4
SRSF7	SLC16A4
PCBP2	SLC16A4
HNRNPK	SLC16A4
PCBP1	SLC16A4
TAF15	SLC16A4
BCLAF1	SLC16A4
NONO	SLC16A4
SAFB2	SLC16A4
RBM39	SLC16A4
ILF2	SLC16A4
GTF2F1	SLC16A4
PSIP1	SLC16A4
XRCC5	SLC16A4
HNRNPL	SLC16A4
SUB1	SLC16A4
U2AF1	SLC16A4
RBM22	SLC16A4
U2AF2	SLC16A4
CEBPZ	SLC16A4
ZMIZ1	SLC16A4
STAT5A	SLC16A4
MAFG	SLC16A4
LMNB2	SLC16A4
TCP1	SLC16A4
LMNB1	SLC16A4
E2F6	SLC16A4
APTX	SLC16A4
CDC5L	SLC16A4
DDX59	SLC16A4
EIF2AK2	SLC16A4
NFYB	SLC16A4
NUP35	SLC16A4
PAN2	SLC16A4
AGO2	CD53
SRSF7	CD53
PCBP2	CD53
PCBP1	CD53
ILF2	CD53
HNRNPL	CD53
U2AF1	CD53
RAD21	CD53
CHD2	CD53
CDC5L	CD53
NKRF	CD53
XRCC5	CD53
PTBP1	DRAM2
ILF3	DRAM2
MARK2	DRAM2
PTBP1	CEPT1
NONO	CEPT1
NFYB	CEPT1
STAT5	WDR77
PTBP1	WDR77
AGO2	WDR77
TAF15	WDR77
RBM39	WDR77
PSIP1	WDR77
SSB	WDR77
CIZ1	WDR77
MARK2	WDR77
NFYB	WDR77
NKRF	WDR77
RPS3	WDR77
XRCC5	WDR77
PTBP1	DDX20
AGO2	DDX20
PCBP2	DDX20
HNRNPUL1	DDX20
CDC5L	DDX20
MARK2	DDX20
NFYB	DDX20
RPS3	DDX20
XRCC5	DDX20
STAT5	ST7L
RBM22	ST7L
KAT2B	ST7L
ATF2	CAPZA1
MARK2	CAPZA1
NFYB	CAPZA1
NKRF	CAPZA1
SRSF9	MOV10
PTBP1	MOV10
U2AF1	MOV10
U2AF2	MOV10
CHD2	MOV10
NFYB	MOV10
STAT5	RHOC
PTBP1	RHOC
FIP1L1	RHOC
RBM22	RHOC
RAD21	RHOC
NFYB	RHOC
U2AF1	SLC16A1
MARK2	SLC16A1
NKRF	SLC16A1
STAT5	MAGI3
HNRNPK	MAGI3
RBFOX2	MAGI3
LMNB1	MAGI3
MARK2	MAGI3
NFYB	MAGI3
NKRF	MAGI3
STAT5	PHTF1
RAD21	PHTF1
NFYB	PHTF1
NKRF	PHTF1
SMAD2	PHTF1
ATF2	RSBN1
STAT5	RSBN1
CEBPZ	RSBN1
MARK2	RSBN1
NFYB	RSBN1
NKRF	RSBN1
TAF15	AP4B1
NONO	AP4B1
ILF2	AP4B1
HNRNPUL1	AP4B1
PSIP1	AP4B1
NFYB	AP4B1
NKRF	AP4B1
NFYB	DCLRE1B
FIP1L1	HIPK1
STAT5A	HIPK1
ATF2	TRIM33
DROSHA	TRIM33
CDC5L	TRIM33
MARK2	TRIM33
NKRF	TRIM33
HNRNPUL1	BCAS2
RPS3	BCAS2
ATF2	NRAS
STAT5	NRAS
PSIP1	NRAS
MARK2	NRAS
NFYB	NRAS
NKRF	NRAS
RPS3	NRAS
NFYB	CSDE1
STAT5	SIKE1
NONO	SIKE1
CHD2	SIKE1
MARK2	SIKE1
NKRF	SIKE1
HNRNPK	VANGL1
PSIP1	VANGL1
RAD21	VANGL1
NFYB	VANGL1
TAF15	ATP1A1
MARK2	ATP1A1
NFYB	ATP1A1
NKRF	ATP1A1
STAT5	CD58
SRSF7	CD58
DROSHA	CD58
ILF3	CD58
ILF2	CD58
U2AF2	CD58
NFYB	CD58
ILF3	IGSF3
STAT5A	IGSF3
MARK2	IGSF3
NFYB	IGSF3
TAF15	PTGFRN
MARK2	PTGFRN
NFYB	PTGFRN
NKRF	PTGFRN
STAT5	MAN1A2
PSIP1	MAN1A2
RAD21	MAN1A2
CDC5L	MAN1A2
NFYB	MAN1A2
NKRF	MAN1A2
STAT5	GDAP2
NFYB	GDAP2
AGO2	TBX15
TAF15	TBX15
SSB	TBX15
RBM25	TBX15
RAD21	TBX15
CHD2	TBX15
CHCHD3	TBX15
NFYB	TBX15
NKRF	TBX15
SMAD2	TBX15
MARK2	WARS2
NKRF	WARS2
AGO2	ZNF697
TAF15	ZNF697
U2AF1	ZNF697
CIZ1	ZNF697
MARK2	ZNF697
NKRF	ZNF697
SMAD2	ZNF697
ATF2	PHGDH
STAT5	PHGDH
PTBP1	PHGDH
AGO2	PHGDH
SRSF9	PHGDH
PCBP2	PHGDH
HNRNPK	PHGDH
PCBP1	PHGDH
RBM17	PHGDH
TAF15	PHGDH
NONO	PHGDH
ILF2	PHGDH
YBX3	PHGDH
FUS	PHGDH
XRCC5	PHGDH
SSB	PHGDH
U2AF1	PHGDH
RBM22	PHGDH
U2AF2	PHGDH
RAD21	PHGDH
CDC5L	PHGDH
CIZ1	PHGDH
MARK2	PHGDH
NFYB	PHGDH
NKRF	PHGDH
NUP35	PHGDH
RPS3	PHGDH
CIZ1	NBPF15
E4F1	NBPF15
ERN1	NBPF15
FUBP3	NBPF15
MARK2	NBPF15
MECP2	NBPF15
NKRF	NBPF15
NUP35	NBPF15
SMAD2	NBPF15
STAT1	NBPF15
XRCC5	NBPF15
RBM39	GPR89A
RPS3	GPR89A
STAT5	RNF115
ATF2	POLR3C
STAT5	POLR3C
PTBP1	POLR3C
RBM39	POLR3C
YBX3	POLR3C
HNRNPUL1	POLR3C
CHD2	POLR3C
NFYB	POLR3C
RPS3	POLR3C
SMAD2	POLR3C
XRCC5	POLR3C
STAT5	PIAS3
RBM39	PIAS3
PSIP1	PIAS3
RBM22	PIAS3
MARK2	PIAS3
NFYB	PIAS3
NKRF	PIAS3
XRCC5	PIAS3
AGO2	RBM8A
CDC5L	RBM8A
ATF2	LIX1L
ATF2	POLR3GL
DROSHA	POLR3GL
RBM39	POLR3GL
HNRNPUL1	POLR3GL
CDC5L	POLR3GL
NFYB	POLR3GL
NKRF	POLR3GL
ATF2	TXNIP
PTBP1	TXNIP
AGO2	TXNIP
TAF15	TXNIP
FIP1L1	TXNIP
RBM39	TXNIP
RAD21	TXNIP
CIZ1	TXNIP
SMAD2	TXNIP
XRCC5	TXNIP
ATF2	PRKAB2
PTBP1	PRKAB2
AGO2	PRKAB2
TAF15	PRKAB2
SSB	PRKAB2
E2F4	PRKAB2
MARK2	PRKAB2
NFYB	PRKAB2
STAT1	PRKAB2
PCBP2	CHD1L
RBM39	CHD1L
MARK2	CHD1L
NFYB	CHD1L
NKRF	CHD1L
U2AF1	GPR89B
RBM25	GPR89B
NFYB	GPR89B
U2AF2	NBPF11
CDC5L	NBPF11
STAT5	PDE4DIP
AGO2	PDE4DIP
BCLAF1	PDE4DIP
FIP1L1	PDE4DIP
SAFB2	PDE4DIP
U2AF1	PDE4DIP
RBM22	PDE4DIP
U2AF2	PDE4DIP
CDC5L	PDE4DIP
MARK2	PDE4DIP
NFYB	PDE4DIP
NKRF	PDE4DIP
STAT5	NBPF9
RBFOX2	NBPF9
CHD2	NBPF9
CIZ1	NBPF9
MARK2	NBPF9
NKRF	NBPF9
XRCC5	NBPF9
STAT5	HIST2H2BF
POLR2G	HIST2H2BF
PTBP1	HIST2H2BF
AGO2	HIST2H2BF
PCBP2	HIST2H2BF
RBM17	HIST2H2BF
BCLAF1	HIST2H2BF
XRCC5	HIST2H2BF
CEBPZ	HIST2H2BF
RAD21	HIST2H2BF
CIZ1	HIST2H2BF
RPS3	HIST2H2BF
KLF3	HIST2H2BE
STAT5	HIST2H2BE
POLR2G	HIST2H2BE
PTBP1	HIST2H2BE
FIP1L1	HIST2H2BE
RBM39	HIST2H2BE
HNRNPUL1	HIST2H2BE
XRCC5	HIST2H2BE
TAF15	HIST2H2BE
RAD21	HIST2H2BE
CHD2	HIST2H2BE
CIZ1	HIST2H2BE
MARK2	HIST2H2BE
NFYB	HIST2H2BE
NKRF	HIST2H2BE
RPS3	HIST2H2BE
PTBP1	SF3B4
AGO2	SF3B4
PCBP2	SF3B4
RBM22	SF3B4
CDC5L	SF3B4
NFYB	SF3B4
STAT5	OTUD7B
STAT5	VPS45
SRSF7	VPS45
RAD21	VPS45
MARK2	VPS45
NFYB	VPS45
RPS3	VPS45
DROSHA	ANP32E
FIP1L1	ANP32E
RBM39	ANP32E
HNRNPUL1	ANP32E
TAF15	ANP32E
MARK2	ANP32E
NFYB	ANP32E
NKRF	ANP32E
U2AF2	APH1A
MARK2	APH1A
NFYB	APH1A
NKRF	APH1A
MARK2	MRPS21
PCBP2	PRPF3
U2AF1	PRPF3
RBM22	PRPF3
U2AF2	PRPF3
CDC5L	PRPF3
NFYB	PRPF3
STAT5	RPRD2
FIP1L1	RPRD2
NFYB	RPRD2
PTBP1	TARS2
RBM39	TARS2
U2AF1	TARS2
U2AF2	TARS2
NFYB	TARS2
STAT5	ECM1
PTBP1	ECM1
RBM17	ECM1
TAF15	ECM1
RBM34	ECM1
BCLAF1	ECM1
YBX3	ECM1
PSIP1	ECM1
XRCC5	ECM1
SSB	ECM1
U2AF1	ECM1
RBM22	ECM1
RAD21	ECM1
MARK2	ECM1
NFYB	ECM1
NKRF	ECM1
AGO2	ADAMTSL4
SRSF9	ADAMTSL4
PTBP1	ADAMTSL4
PSIP1	ADAMTSL4
TAF15	ADAMTSL4
RAD21	ADAMTSL4
CDC5L	ADAMTSL4
MARK2	ADAMTSL4
NFYB	ADAMTSL4
NKRF	ADAMTSL4
STAT1	ADAMTSL4
XRCC5	ADAMTSL4
PTBP1	MCL1
HNRNPK	MCL1
U2AF1	MCL1
MARK2	MCL1
NFYB	MCL1
NKRF	MCL1
NFYB	ENSA
NKRF	ENSA
ATF2	GOLPH3L
RBM22	GOLPH3L
NFYB	GOLPH3L
STAT5	CTSS
AGO2	CTSS
SRSF7	CTSS
PCBP1	CTSS
DROSHA	CTSS
ILF3	CTSS
NONO	CTSS
ILF2	CTSS
PSIP1	CTSS
HNRNPL	CTSS
EWSR1	CTSS
ZMIZ1	CTSS
CHD2	CTSS
UBTF	CTSS
APTX	CTSS
CDC5L	CTSS
CIZ1	CTSS
MARK2	CTSS
NKRF	CTSS
NUP35	CTSS
RPS3	CTSS
XRCC5	CTSS
DROSHA	ARNT
RBM39	ARNT
HNRNPUL1	ARNT
CHD2	ARNT
NFYB	ARNT
NFYB	SETDB1
POLR2G	C1orf56
PTBP1	C1orf56
AGO2	C1orf56
SRSF7	C1orf56
PCBP2	C1orf56
HNRNPK	C1orf56
RBM17	C1orf56
RBFOX2	C1orf56
RBM34	C1orf56
BCLAF1	C1orf56
ILF3	C1orf56
NONO	C1orf56
ILF2	C1orf56
PSIP1	C1orf56
TAF15	C1orf56
U2AF1	C1orf56
RBM25	C1orf56
U2AF2	C1orf56
CHD2	C1orf56
DDX59	C1orf56
FUBP3	C1orf56
MARK2	C1orf56
NFYB	C1orf56
NKRF	C1orf56
SMAD2	C1orf56
XRCC5	C1orf56
STAT5	CDC42SE1
RBFOX2	CDC42SE1
MARK2	CDC42SE1
NFYB	CDC42SE1
NKRF	CDC42SE1
ATF2	MLLT11
STAT5	MLLT11
STAT5	GABPB2
PTBP1	GABPB2
AGO2	GABPB2
FIP1L1	GABPB2
NONO	GABPB2
RBM39	GABPB2
U2AF1	GABPB2
RBM25	GABPB2
U2AF2	GABPB2
KAT2B	GABPB2
CHD2	GABPB2
NFYB	GABPB2
NFYB	VPS72
FIP1L1	PIP5K1A
NFYB	PIP5K1A
RBM39	PSMD4
CDC5L	PSMD4
MARK2	PSMD4
NFYB	PSMD4
NKRF	PSMD4
PTBP1	ZNF687
SRSF9	ZNF687
PCBP2	ZNF687
RBFOX2	ZNF687
TAF15	ZNF687
RBM34	ZNF687
PSIP1	ZNF687
EWSR1	ZNF687
RBM22	ZNF687
MARK2	ZNF687
NFYB	ZNF687
NKRF	ZNF687
TAF15	PSMB4
MARK2	PSMB4
NFYB	PSMB4
NKRF	PSMB4
RBM39	POGZ
FUS	POGZ
ATF3	POGZ
NFYB	POGZ
ATF2	SNX27
NFYB	SNX27
NKRF	SNX27
DROSHA	MRPL9
RBM39	MRPL9
HNRNPUL1	MRPL9
MARK2	MRPL9
NFYB	MRPL9
NKRF	MRPL9
AGO2	TDRKH
MARK2	TDRKH
NFYB	TDRKH
STAT5	THEM4
AGO2	S100A11
TAF15	S100A11
MARK2	S100A11
NFYB	S100A11
ATF2	S100A6
POLR2G	S100A6
PTBP1	S100A6
SRSF9	S100A6
PCBP2	S100A6
RBM17	S100A6
BCLAF1	S100A6
DROSHA	S100A6
ILF3	S100A6
NONO	S100A6
SAFB2	S100A6
HNRNPUL1	S100A6
HNRNPL	S100A6
TAF15	S100A6
U2AF2	S100A6
CEBPZ	S100A6
RAD21	S100A6
CHD2	S100A6
MAZ	S100A6
CIZ1	S100A6
MARK2	S100A6
NFYB	S100A6
NKRF	S100A6
RPS3	S100A6
XRCC5	S100A6
PTBP1	S100A13
AGO2	S100A13
FIP1L1	S100A13
MARK2	S100A13
NFYB	S100A13
NKRF	S100A13
HNRNPL	SNAPIN
CIZ1	SNAPIN
MARK2	SNAPIN
NFYB	SNAPIN
NKRF	SNAPIN
RPS3	SNAPIN
ILF2	FER1L4
ILF2	PIGR
ILF2	SEPT4
ILF2	NHSL1
ILF2	CPLX3
ILF2	DYDC2
ILF2	RRAD
ILF2	DPPA4
ILF2	LOC100294362
ILF2	CHRNB4
ILF2	OLFML2B
ILF2	NKX3-1
ILF2	SLC6A4
ILF2	ABCA9
ILF2	TTC39C
ILF2	SLC6A13
ILF2	RUNX1T1
ILF2	DISC1
ILF2	SEPT3
ILF2	GALNT3
ILF2	PRSS23
ILF2	CTTNBP2
ILF2	COL16A1
ILF2	ZIC1
ILF2	RIMS2
ILF2	C4orf22
ILF2	MYRIP
ILF2	ULK2
ILF2	ATP6V1C2
ILF2	DENND2D
ILF2	SATB1
ILF2	TRPM1
ILF2	DUOX2
ILF2	MSI1
ILF2	NCAM1
ILF2	LDB2
ILF2	GBP1
ILF2	LAMB4
ILF2	CALB2
ILF2	CEBPE
ILF2	TFEC
ILF2	CRIM1
ILF2	LILRB4
ILF2	RBPMS
ILF2	MGAM
ILF2	CHRFAM7A
ILF2	KRT13
ILF2	SMO
ILF2	ZSCAN10
ILF2	NCAN
ILF2	TNS3
ILF2	SHROOM2
ILF2	GPR4
ILF2	FAM131C
ILF2	CLCN1
ILF2	SGK223
ILF2	H19
ILF2	PLEKHA6
ILF2	ATP13A4
ILF2	BST1
ILF2	TMEM63C
ILF2	CNGA1
ILF2	SLAMF9
ILF2	DPYS
ILF2	SLC5A11
ILF2	REEP1
ILF2	GTF2IRD2
ILF2	ZNF532
ILF2	MYO15A
ILF2	SPOCK2
ILF2	SLC13A5
ILF2	ASZ1
ILF2	MBP
ILF2	GCKR
ILF2	KLHL35
ILF2	CD79B
ILF2	KCNMB4
ILF2	PCNXL2
ILF2	C10orf131
ILF2	DNAI1
ILF2	HDC
ILF2	IFIT1
ILF2	LOC100130950
ILF2	PYROXD2
ILF2	BHLHE41
ILF2	ATP8A2
ILF2	HEY2
ILF2	RBM46
ILF2	PDE1C
ILF2	ALOX15
ILF2	PGLYRP4
ILF2	EFNA5
ILF2	RTN4RL1
ILF2	GRM7
ILF2	ELF3
ILF2	NGEF
ILF2	NPY1R
ILF2	UACA
ILF2	TMEM125
ILF2	HIF3A
ILF2	F2
ILF2	TCEAL7
ILF2	TRIM55
ILF2	SLC22A1
ILF2	TMPRSS5
ILF2	TNS4
ILF2	NCF4
ILF2	NRIP2
ILF2	GLI2
ILF2	THEG
ILF2	ENAM
ILF2	CCNJL
ILF2	STAT4
ILF2	SOX13
ILF2	ANKRD30BL
ILF2	COL3A1
ILF2	GIMAP8
ILF2	SLC22A13
ILF2	SLC26A9
ILF2	SH2D4B
ILF2	TMEM221
ILF2	CRYM
ILF2	PI16
ILF2	AHNAK2
ILF2	ARHGEF37
ILF2	ANKRD35
ILF2	STRC
ILF2	NPHS1
ILF2	SCAMP5
ILF2	ALCAM
ILF2	RAB43
ILF2	CD84
ILF2	KIAA1683
ILF2	PRR5L
ILF2	COL11A2
ILF2	SLC9A7
ILF2	EBF4
ILF2	ZNF516
ILF2	CACNG7
ILF2	SH3D19
ILF2	PROX1
ILF2	CASQ1
ILF2	GLRA3
ILF2	SLC5A12
ILF2	AK5
ILF2	CADM3
ILF2	RAB37
ILF2	KCND2
ILF2	C9orf153
ILF2	PTPRM
ILF2	PPAP2B
ILF2	DGKG
ILF2	SH3RF2
ILF2	FRZB
ILF2	IFFO1
ILF2	SYT1
ILF2	NTS
ILF2	MASP2
ILF2	RGS11
ILF2	RGN
ILF2	FAM198A
ILF2	SCN3B
ILF2	TMEM130
ILF2	C10orf111
ILF2	COL4A6
ILF2	DDO
ILF2	ARHGEF33
ILF2	GOLGA8IP
ILF2	CHGB
ILF2	DISP2
ILF2	CRYBB1
ILF2	PITX3
ILF2	CTNNA2
ILF2	TXK
ILF2	SIGLEC10
ILF2	MSH4
ILF2	RUNX3
ILF2	SPARCL1
ILF2	SLAMF6
ILF2	LTB
ILF2	KISS1R
ILF2	GNAO1
ILF2	PIK3C2B
ILF2	ALOX12
ILF2	MMP25
ILF2	ACPP
ILF2	HHAT
ILF2	SLC12A3
ILF2	PAG1
ILF2	COL20A1
ILF2	KLHL29
ILF2	RNF112
ILF2	CCDC40
ILF2	FAM171B
ILF2	MPZL2
ILF2	JAM2
ILF2	VSNL1
ILF2	CAMK2N2
ILF2	SOHLH1
ILF2	EVPL
ILF2	TM4SF1
ILF2	NPAS2
ILF2	SLFNL1
ILF2	CSDC2
ILF2	PLXNA4
ILF2	ACTN3
ILF2	PCDHGA7
ILF2	PCDHA3
ILF2	SSTR3
ILF2	S100A10
ILF2	LRRC25
ILF2	LGALS4
ILF2	MFNG
ILF2	LOXL4
ILF2	PCYT1B
ILF2	LYPD5
ILF2	HBB
ILF2	MASP1
ILF2	DDIT4
ILF2	TEX14
ILF2	PLCL2
ILF2	CAMK1D
ILF2	GOLGA7B
ILF2	PBX1
ILF2	SHC4
ILF2	TMEM132A
ILF2	UPB1
ILF2	APC2
ILF2	ARHGAP40
ILF2	ENAH
ILF2	LYNX1
ILF2	GPR173
ILF2	OR13A1
ILF2	SLAIN1
ILF2	C2orf81
ILF2	CARD18
ILF2	DMKN
ILF2	PVRL4
ILF2	DDX4
ILF2	IL6R
ILF2	KANK3
ILF2	FPR3
ILF2	PRAP1
ILF2	CFB
ILF2	GSTM5
ILF2	HKDC1
ILF2	FSTL4
ILF2	MT1G
ILF2	CKAP4
ILF2	SYNM
ILF2	LOC100134368
ILF2	ABCB5
ILF2	ARX
ILF2	RORA
ILF2	MMP2
ILF2	RRN3P2
ILF2	SLC6A2
ILF2	PTPRZ1
ILF2	GHR
ILF2	PLA2G2D
ILF2	ZNF541
ILF2	MYCT1
ILF2	KLF2
ILF2	MORN3
ILF2	BCL2A1
ILF2	ZMYND15
ILF2	NLGN4X
ILF2	CHST7
ILF2	ADAMTSL3
ILF2	CLEC4D
ILF2	C2orf70
ILF2	HSPB7
ILF2	HAP1
ILF2	PHOSPHO1
ILF2	TTC9B
ILF2	SLC9A9
ILF2	KRT73
ILF2	FAM19A5
ILF2	DCAF8L1
ILF2	UGT1A10
ILF2	PKD1L3
ILF2	POU2F2
ILF2	ESRP1
ILF2	COL7A1
ILF2	VAMP5
ILF2	ALDH8A1
ILF2	EPS8
ILF2	ZNF648
ILF2	CTSO
ILF2	ARTN
ILF2	SLC2A10
ILF2	ESRP2
ILF2	TANC1
ILF2	GRIA2
ILF2	MIA
ILF2	RGPD8
ILF2	TGM5
ILF2	CKMT2
ILF2	CNGA4
ILF2	TEX13B
ILF2	KCNE1
ILF2	ACOXL
ILF2	MS4A2
ILF2	TSPY26P
ILF2	C8G
ILF2	AQP11
ILF2	TSPAN7
ILF2	SLAMF7
ILF2	GNA15
ILF2	ATP8B1
ILF2	DDTL
ILF2	RSPH6A
ILF2	EYA4
ILF2	TNFSF10
ILF2	BMP2
ILF2	PRKCG
ILF2	SGCE
ILF2	MTUS2
ILF2	LARGE
ILF2	MYCBPAP
ILF2	PNLDC1
ILF2	TDO2
ILF2	SLC5A10
ILF2	SLFN13
ILF2	PEX11A
ILF2	GSDMA
ILF2	RNF135
ILF2	SLC25A18
ILF2	FBXO16
ILF2	HIST1H3E
ILF2	EVI2B
ILF2	CPZ
ILF2	CDHR3
ILF2	OAZ3
ILF2	BOLL
ILF2	PLB1
ILF2	ITGAM
ILF2	CD4
ILF2	GRAMD1B
ILF2	CDH1
ILF2	GCK
ILF2	NDST4
ILF2	DUOXA1
ILF2	FNDC7
ILF2	XCL1
ILF2	HPD
ILF2	GRM8
ILF2	SLC38A3
ILF2	GPR20
ILF2	EPB42
ILF2	GRIK5
ILF2	GIF
ILF2	TP53INP1
ILF2	C22orf24
ILF2	RIC3
ILF2	HES2
ILF2	PAPPA2
ILF2	ACTA1
ILF2	CTLA4
ILF2	PDZK1
ILF2	OR1F2P
ILF2	RPA4
ILF2	SIGLEC14
ILF2	PKHD1L1
ILF2	OTOP2
ILF2	RAPGEF4
ILF2	WISP3
ILF2	C3orf20
ILF2	FARP1
ILF2	GBX2
ILF2	USP18
ILF2	CALB1
ILF2	PGM5
ILF2	TNFRSF10C
ILF2	ILF2
ILF2	MICALCL
ILF2	STRA6
ILF2	MT1X
ILF2	CDK14
ILF2	TRIM29
ILF2	BCL6
ILF2	AKAP3
ILF2	CACNB3
ILF2	VCAN
ILF2	TG
ILF2	TNFRSF9
ILF2	LAMC3
ILF2	RIMBP2
ILF2	ATP2B3
ILF2	LIMS2
ILF2	CDH7
ILF2	TFAP2C
ILF2	CECR1
ILF2	PLS3
ILF2	HLF
ILF2	CLDN16
ILF2	TFAP2E
ILF2	IFIT3
ILF2	GRIA3
ILF2	MYH11
ILF2	ARHGAP32
ILF2	THSD1
ILF2	ERMN
ILF2	DUOX1
ILF2	CLCA2
ILF2	NTN5
ILF2	SUSD4
ILF2	ABHD1
ILF2	KCNE4
ILF2	PSD3
ILF2	AMICA1
ILF2	CTRC
ILF2	ITGA2
ILF2	C9orf84
ILF2	AMN
ILF2	OR51E2
ILF2	MOBP
ILF2	GSG1L
ILF2	XAGE5
ILF2	DNAI2
ILF2	SYNPO2
ILF2	FAM71D
ILF2	MFSD4
ILF2	LRRN4CL
ILF2	ZBTB7C
ILF2	SRL
ILF2	FZD9
ILF2	H1F0
ILF2	SVIL
ILF2	CCNI2
ILF2	RPL13AP17
ILF2	RPL13AP20
ILF2	NFAM1
ILF2	PCDHGA8
ILF2	OMP
ILF2	LHX1
ILF2	FCGBP
ILF2	DACH1
ILF2	EGFL7
ILF2	CTHRC1
ILF2	N4BP2L1
ILF2	CYP3A5
ILF2	PSCA
ILF2	GZMM
ILF2	MYL9
ILF2	NPW
ILF2	PSORS1C1
ILF2	TMOD4
ILF2	HIST1H1E
ILF2	ZG16B
ILF2	RNASE6
ILF2	INHBE
ILF2	SIGLEC6
ILF2	ANKRD33
ILF2	APOC2
ILF2	ABCC11
ILF2	HPGDS
ILF2	LGI4
ILF2	MUC20
ILF2	CLCNKA
ILF2	ZNF404
ILF2	ANKRD37
ILF2	SAMD3
ILF2	RARRES3
ILF2	TREM1
ILF2	SPTBN5
ILF2	LEFTY2
ILF2	DPYSL4
ILF2	TAS1R1
ILF2	PNPLA1
ILF2	SLC41A2
ILF2	GPD1
ILF2	GJC3
ILF2	YBX2
ILF2	ABCB11
ILF2	DHRS9
ILF2	EPHA2
ILF2	CXCL10
ILF2	TMEFF1
ILF2	FBN1
ILF2	DCN
ILF2	IL32
ILF2	ITGA6
ILF2	ATP8B4
ILF2	NKX3-2
ILF2	DLGAP3
ILF2	IFIT2
ILF2	CRB2
ILF2	KLHL25
ILF2	RNF125
ILF2	TEKT5
ILF2	C7orf71
ILF2	ZNF385D
ILF2	GIMAP6
ILF2	C19orf18
ILF2	C10orf10
ILF2	CD69
ILF2	CREB3L3
ILF2	LBH
ILF2	ENTPD3
ILF2	NCR1
ILF2	PAGE2
ILF2	ADAM11
ILF2	HAL
ILF2	NINL
ILF2	HAO1
ILF2	CPE
ILF2	PRPH2
ILF2	DUSP15
ILF2	TIMP4
ILF2	MX1
ILF2	KIF26B
ILF2	CLEC3B
ILF2	CXorf58
ILF2	CCDC110
ILF2	REPS2
ILF2	LRRN2
ILF2	ZNF454
ILF2	CSF1R
ILF2	GNG2
ILF2	FSCN2
ILF2	UGT2B15
ILF2	XKR9
ILF2	LOC93432
ILF2	ARL17B
ILF2	CABLES1
ILF2	SUSD3
ILF2	TMEM207
ILF2	B3GNT8
ILF2	TNFAIP8L2
ILF2	CIDEC
ILF2	SSPO
ILF2	ESRG
ILF2	RIN3
ILF2	KLF15
ILF2	ADCY1
ILF2	PPAPDC1B
ILF2	IFI27
ILF2	BATF
ILF2	BOLA1
ILF2	ENTHD1
ILF2	HIST1H2AB
ILF2	NANOS1
ILF2	SHISA4
ILF2	AQP6
ILF2	IL12RB1
ILF2	MLC1
ILF2	PCSK1N
ILF2	WFS1
ILF2	FRMD4B
ILF2	IL1R1
ILF2	GDAP1L1
ILF2	PRAM1
ILF2	CNTN5
ILF2	LRGUK
ILF2	CCDC108
ILF2	CHST15
ILF2	PARP10
ILF2	CCDC151
ILF2	SOX5
ILF2	TRAPPC5
ILF2	ZNF425
ILF2	HEYL
ILF2	SLC45A3
ILF2	LAMB3
ILF2	BEGAIN
ILF2	VNN2
ILF2	CD36
ILF2	FUT3
ILF2	HES7
ILF2	FOLR1
ILF2	ARSD
ILF2	CLU
ILF2	ACTC1
ILF2	RGL3
ILF2	SYN1
ILF2	CYP11A1
ILF2	SGCG
ILF2	TMEM59L
ILF2	KCP
ILF2	ZNF334
ILF2	TCF24
ILF2	RASGEF1C
ILF2	RNASE1
ILF2	NAV2
ILF2	TMC4
ILF2	STK32B
ILF2	ANKRD44
ILF2	PKD1L2
ILF2	HIST1H1D
ILF2	SUN3
ILF2	ALS2CR12
ILF2	LENEP
ILF2	ATP5D
ILF2	MUC4
ILF2	ITGAL
ILF2	NACAP1
ILF2	UBA7
ILF2	CHI3L2
ILF2	PLXNA2
ILF2	MGST1
ILF2	TMEM160
ILF2	DRD4
ILF2	B3GNT3
ILF2	TEKT3
ILF2	SFRP5
ILF2	FIBCD1
ILF2	IFIH1
ILF2	KIAA0895
ILF2	MS4A3
ILF2	ATP10D
ILF2	C19orf38
ILF2	PEX11G
ILF2	TMOD2
ILF2	SAMD9L
ILF2	IFITM4P
ILF2	EREG
ILF2	DPEP2
ILF2	LTF
ILF2	CLCA1
ILF2	ELN
ILF2	ACSM2B
ILF2	CAMK2A
ILF2	CRMP1
ILF2	ARHGEF10L
ILF2	EDN1
ILF2	ANGPT2
ILF2	HPN
ILF2	AEBP1
ILF2	P2RX3
ILF2	ITK
ILF2	BTNL8
ILF2	CNTN3
ILF2	TPO
ILF2	LCT
ILF2	KLF7
ILF2	CHRNA2
ILF2	LRAT
ILF2	MAGEA10
ILF2	ZNF835
ILF2	MCHR1
ILF2	HOXD13
ILF2	MYO5C
ILF2	SHC2
ILF2	PYY
ILF2	MATN3
ILF2	HOOK1
ILF2	MYOF
ILF2	FRAS1
ILF2	RTN1
ILF2	FBN3
ILF2	LRRTM2
ILF2	FGD2
ILF2	DOCK5
ILF2	CACNA2D4
ILF2	CNTNAP4
ILF2	RHBDL2
ILF2	KLHL10
