Source	Target
RAD21	ARHGAP15
CTCF	ARHGAP15
LDB1	ARHGAP15
CREBBP	ARHGAP15
MAF	ARHGAP15
SPI1	GTDC1
SMC1A	GTDC1
SREBF2	GTDC1
RAD21	GTDC1
CEBPB	GTDC1
CREBBP	GTDC1
MAF	GTDC1
LDB1	GTDC1
EGR1	GTDC1
CTCF	GTDC1
ATF2	GTDC1
SMC1A	ZEB2
SPI1	ZEB2
SREBF2	ZEB2-AS1
SPI1	ZEB2-AS1
CREBBP	ZEB2-AS1
CEBPB	ZEB2-AS1
SMC1A	ZEB2-AS1
MAF	ZEB2-AS1
SPI1	TEX41
SMC1A	TEX41
SREBF2	TEX41
CREBBP	TEX41
CEBPB	TEX41
NR3C1	TEX41
RAD21	TEX41
EGR1	TEX41
ATF2	TEX41
INTS13	TEX41
LDB1	TEX41
MAF	TEX41
SPI1	ACVR2A
CEBPB	ACVR2A
RAD21	ACVR2A
CTCF	ACVR2A
SMC1A	ACVR2A
MAF	ACVR2A
NR3C1	ACVR2A
SREBF2	ACVR2A
LDB1	ACVR2A
CREBBP	ACVR2A
INTS13	ACVR2A
SMC1A	ORC4
RAD21	ORC4
SPI1	ORC4
CTCF	ORC4
SP140	ORC4
CEBPB	ORC4
SREBF2	ORC4
MAF	ORC4
LDB1	ORC4
NR3C1	ORC4
EGR1	MBD5
ATF2	MBD5
SPI1	MBD5
LDB1	MBD5
EGR2	MBD5
SMC1A	EPC2
SPI1	EPC2
MAF	EPC2
CEBPB	EPC2
RAD21	EPC2
CTCF	EPC2
LDB1	EPC2
EGR1	EPC2
NR3C1	EPC2
SREBF2	EPC2
INTS13	EPC2
YY1	EPC2
SREBF2	MMADHC
SPI1	MMADHC
YY1	MMADHC
ATF2	MMADHC
INTS13	MMADHC
RAD21	MMADHC
SMC1A	MMADHC
CTCF	MMADHC
CEBPB	MMADHC
MAF	MMADHC
SPI1	RND3
SMC1A	RND3
CEBPB	RND3
MAF	RND3
LDB1	RND3
SREBF2	RND3
RAD21	RND3
CTCF	RND3
CEBPB	NMI
SPI1	NMI
SREBF2	NMI
RAD21	NMI
INTS13	NMI
SMC1A	NMI
CREBBP	NMI
LDB1	NMI
SREBF2	RIF1
EGR1	RIF1
LDB1	RIF1
SPI1	RIF1
SMC1A	RIF1
YY1	RIF1
SP140	RIF1
CEBPB	RIF1
RAD21	RIF1
CTCF	RIF1
CTCF	NEB
RAD21	NEB
SMC1A	NEB
CEBPB	NEB
SPI1	NEB
MAF	NEB
SPI1	ARL5A
CTCF	ARL5A
RAD21	ARL5A
SMC1A	ARL5A
SREBF2	ARL5A
INTS13	ARL5A
ATF2	ARL5A
LDB1	ARL5A
CEBPB	ARL5A
MAF	ARL5A
SPI1	CACNB4
CEBPB	CACNB4
SMC1A	CACNB4
LDB1	CACNB4
SREBF2	CACNB4
CTCF	CACNB4
MAF	CACNB4
RAD21	CACNB4
SP140	CACNB4
CREBBP	CACNB4
ATF2	CACNB4
SPI1	STAM2
CEBPB	STAM2
SMC1A	STAM2
SREBF2	STAM2
EGR1	STAM2
RAD21	STAM2
CTCF	STAM2
LDB1	STAM2
SMC1A	FMNL2
CEBPB	FMNL2
MAF	FMNL2
SPI1	FMNL2
SREBF2	FMNL2
CREBBP	FMNL2
LDB1	FMNL2
RAD21	FMNL2
ATF2	FMNL2
EGR1	FMNL2
NR3C1	FMNL2
SPI1	PRPF40A
SREBF2	PRPF40A
RAD21	PRPF40A
SMC1A	PRPF40A
CEBPB	PRPF40A
CREBBP	PRPF40A
LDB1	PRPF40A
MAF	PRPF40A
EGR1	PRPF40A
CTCF	PRPF40A
ATF2	PRPF40A
SREBF2	ARL6IP6
SPI1	ARL6IP6
SP140	ARL6IP6
CEBPB	ARL6IP6
CTCF	ARL6IP6
RAD21	ARL6IP6
SMC1A	ARL6IP6
LDB1	ARL6IP6
MAF	ARL6IP6
CEBPB	NR4A2
SPI1	NR4A2
SMC1A	NR4A2
MAF	NR4A2
SP140	NR4A2
SREBF2	NR4A2
CREBBP	NR4A2
RAD21	NR4A2
SPI1	GPD2
CREBBP	GPD2
CEBPB	GPD2
SMC1A	GPD2
RAD21	GPD2
MAF	GPD2
SREBF2	GPD2
LDB1	GPD2
EGR1	GPD2
SP140	GPD2
INTS13	GPD2
ATF2	GPD2
MAF	CYTIP
SPI1	CYTIP
CEBPB	CYTIP
SREBF2	CYTIP
LDB1	CYTIP
CREBBP	CYTIP
EGR1	CYTIP
SMC1A	CYTIP
INTS13	CYTIP
NR3C1	CYTIP
RAD21	CYTIP
CTCF	CYTIP
SPI1	ACVR1
SP140	ACVR1
SMC1A	ACVR1
CEBPB	ACVR1
RAD21	ACVR1
CTCF	ACVR1
MAF	ACVR1
SREBF2	ACVR1
CREBBP	ACVR1
ATF2	ACVR1
SPI1	PKP4
SP140	PKP4
CEBPB	PKP4
CTCF	PKP4
RAD21	PKP4
SREBF2	PKP4
SMC1A	PKP4
MAF	PKP4
RAD21	TANC1
SMC1A	TANC1
CTCF	TANC1
SPI1	TANC1
CEBPB	TANC1
SP140	TANC1
LDB1	TANC1
SREBF2	TANC1
NR3C1	TANC1
MAF	TANC1
SREBF2	WDSUB1
CEBPB	WDSUB1
SPI1	WDSUB1
RAD21	WDSUB1
SMC1A	WDSUB1
LDB1	WDSUB1
ATF2	WDSUB1
MAF	WDSUB1
EGR1	WDSUB1
SMC1A	BAZ2B
INTS13	BAZ2B
NAB2	BAZ2B
SPI1	BAZ2B
CEBPB	BAZ2B
RAD21	BAZ2B
CTCF	BAZ2B
SREBF2	BAZ2B
EGR1	BAZ2B
LDB1	BAZ2B
SPI1	CD302
CEBPB	CD302
MAF	CD302
SMC1A	CD302
NR3C1	CD302
SREBF2	CD302
SP140	CD302
RAD21	CD302
CTCF	CD302
LDB1	CD302
SPI1	LY75
CEBPB	LY75
SMC1A	LY75
SREBF2	LY75
SPI1	RBMS1
SMC1A	RBMS1
CEBPB	RBMS1
NAB2	RBMS1
RAD21	RBMS1
SREBF2	RBMS1
LDB1	RBMS1
CREBBP	RBMS1
SP140	RBMS1
MAF	RBMS1
NR3C1	RBMS1
SPI1	TANK
SREBF2	TANK
CEBPB	TANK
EGR1	TANK
MAF	TANK
SMC1A	TANK
SP140	TANK
RAD21	TANK
CTCF	TANK
CREBBP	TANK
LDB1	TANK
INTS13	TANK
EGR2	PSMD14
ATF2	PSMD14
NR3C1	PSMD14
SPI1	PSMD14
SREBF2	PSMD14
INTS13	PSMD14
EGR1	PSMD14
CEBPB	PSMD14
SMC1A	PSMD14
SPI1	IFIH1
SMC1A	IFIH1
RAD21	IFIH1
CTCF	IFIH1
SREBF2	GCA
CREBBP	GCA
SPI1	GCA
INTS13	GCA
CEBPB	GCA
CTCF	GCA
SMC1A	GCA
RAD21	GCA
EGR1	GCA
LDB1	GCA
SP140	GCA
MAF	GCA
SPI1	COBLL1
SP140	COBLL1
CTCF	COBLL1
SMC1A	COBLL1
CEBPB	COBLL1
NAB2	COBLL1
SREBF2	COBLL1
SPI1	TTC21B
SREBF2	TTC21B
CEBPB	TTC21B
INTS13	TTC21B
EGR1	TTC21B
LDB1	TTC21B
RAD21	TTC21B
SMC1A	TTC21B
CTCF	TTC21B
CEBPB	STK39
RAD21	STK39
SPI1	STK39
SMC1A	STK39
CTCF	STK39
SREBF2	STK39
LDB1	STK39
SP140	STK39
SPI1	CERS6
CEBPB	CERS6
SMC1A	CERS6
RAD21	CERS6
CTCF	CERS6
SREBF2	CERS6
INTS13	CERS6
SP140	CERS6
MAF	CERS6
SPI1	BBS5
CEBPB	BBS5
RAD21	BBS5
CTCF	BBS5
SMC1A	BBS5
MAF	BBS5
SREBF2	BBS5
ATF2	BBS5
SPI1	FASTKD1
SREBF2	FASTKD1
LDB1	FASTKD1
SMC1A	FASTKD1
NR3C1	FASTKD1
SREBF2	PPIG
CEBPB	PPIG
SPI1	PPIG
INTS13	PPIG
SPI1	SSB
RAD21	SSB
CTCF	SSB
SMC1A	SSB
SP140	SSB
ATF2	SSB
SREBF2	SSB
SPI1	METTL5
CTCF	METTL5
RAD21	METTL5
SMC1A	METTL5
SPI1	UBR3
LDB1	UBR3
INTS13	UBR3
SMC1A	UBR3
CEBPB	UBR3
MAF	UBR3
SREBF2	UBR3
RAD21	UBR3
CTCF	UBR3
SPI1	GORASP2
RAD21	GORASP2
CTCF	GORASP2
SMC1A	GORASP2
SP140	GORASP2
SREBF2	GORASP2
LDB1	GORASP2
CEBPB	GORASP2
SMC1A	TLK1
MAF	TLK1
CEBPB	TLK1
SPI1	TLK1
CTCF	TLK1
RAD21	TLK1
SREBF2	TLK1
LDB1	TLK1
ATF2	TLK1
SPI1	METTL8
SREBF2	METTL8
RAD21	METTL8
SMC1A	METTL8
CTCF	METTL8
CREBBP	METTL8
CEBPB	METTL8
SPI1	DCAF17
SREBF2	DCAF17
LDB1	DCAF17
INTS13	DCAF17
SPI1	CYBRD1
SMC1A	CYBRD1
MAF	CYBRD1
CEBPB	CYBRD1
SREBF2	CYBRD1
CTCF	CYBRD1
RAD21	CYBRD1
LDB1	CYBRD1
SPI1	DYNC1I2
SMC1A	DYNC1I2
CEBPB	DYNC1I2
MAF	DYNC1I2
SREBF2	DYNC1I2
NR3C1	DYNC1I2
RAD21	DYNC1I2
CTCF	DYNC1I2
SPI1	SLC25A12
CEBPB	SLC25A12
SMC1A	SLC25A12
RAD21	SLC25A12
LDB1	SLC25A12
SREBF2	SLC25A12
INTS13	SLC25A12
MAF	SLC25A12
SPI1	HAT1
CEBPB	HAT1
SREBF2	HAT1
ATF2	HAT1
LDB1	HAT1
SMC1A	HAT1
MAF	HAT1
RAD21	HAT1
CTCF	HAT1
SPI1	METAP1D
SREBF2	METAP1D
ATF2	METAP1D
YY1	METAP1D
INTS13	METAP1D
SMC1A	METAP1D
CEBPB	METAP1D
MAF	METAP1D
SPI1	ITGA6
SREBF2	ITGA6
CEBPB	ITGA6
LDB1	ITGA6
CREBBP	ITGA6
SMC1A	ITGA6
MAF	ITGA6
NR3C1	ITGA6
RAD21	ITGA6
EGR1	ITGA6
SPI1	PDK1
CEBPB	PDK1
SREBF2	PDK1
SMC1A	PDK1
HIF1A	PDK1
RAD21	PDK1
CTCF	PDK1
SPI1	MAP3K20
CEBPB	MAP3K20
RAD21	MAP3K20
CTCF	MAP3K20
SMC1A	MAP3K20
LDB1	MAP3K20
SP140	MAP3K20
SREBF2	MAP3K20
ATF2	MAP3K20
CREBBP	MAP3K20
MAF	MAP3K20
SPI1	MAP3K20-AS1
SMC1A	MAP3K20-AS1
SREBF2	MAP3K20-AS1
RAD21	MAP3K20-AS1
CTCF	MAP3K20-AS1
LDB1	MAP3K20-AS1
CEBPB	MAP3K20-AS1
CREBBP	MAP3K20-AS1
SPI1	SP3
NR3C1	SP3
SREBF2	SP3
SMC1A	SP3
CEBPB	SP3
MAF	SP3
NAB2	SP3
RAD21	SP3
CTCF	SP3
INTS13	SP3
RAD21	OLA1
CTCF	OLA1
SMC1A	OLA1
CEBPB	OLA1
SPI1	OLA1
MAF	OLA1
SP140	OLA1
SREBF2	OLA1
LDB1	OLA1
SPI1	CIR1
SREBF2	CIR1
MAF	CIR1
CEBPB	CIR1
SREBF2	SCRN3
SPI1	SCRN3
CEBPB	SCRN3
SMC1A	GPR155
RAD21	GPR155
CTCF	GPR155
SPI1	GPR155
SREBF2	GPR155
LDB1	GPR155
INTS13	GPR155
CEBPB	GPR155
RAD21	WIPF1
SMC1A	WIPF1
CTCF	WIPF1
SPI1	WIPF1
CREBBP	WIPF1
CEBPB	WIPF1
MAF	WIPF1
SREBF2	WIPF1
SP140	WIPF1
ATF2	DDX11L1
ATF2	DDX11L17
ATF2	LOC101928626
ATF2	MIR12136
ATF2	LOC100288069
ATF2	HES4
ATF2	LOC105378948
ATF2	PUSL1
ATF2	MMP23B
ATF2	TMEM52
ATF2	LOC112268219
ATF2	MORN1
ATF2	MMEL1
ATF2	MIR551A
ATF2	LINC01777
ATF2	MIR4689
ATF2	ERRFI1
ATF2	ENO1-AS1
ATF2	LINC02606
ATF2	CENPS
ATF2	CASZ1
ATF2	MIR7846
ATF2	SNORA59B
ATF2	AADACL4
ATF2	CASP9
ATF2	CPLANE2
ATF2	RNU1-4
ATF2	RNU1-1
ATF2	MST1P2
ATF2	PADI3
ATF2	MICOS10-DT
ATF2	LINC00339
ATF2	ZNF436
ATF2	STPG1
ATF2	ZNF593
ATF2	MIR1976
ATF2	LOC101928728
ATF2	PIGV
ATF2	GPR3
ATF2	MED18
ATF2	RNU11
ATF2	MATN1-AS1
ATF2	LINC01778
ATF2	SERINC2
ATF2	MIR4254
ATF2	ADGRB2
ATF2	IQCC
ATF2	TMEM234
ATF2	AZIN2
ATF2	ZSCAN20
ATF2	OSCP1
ATF2	RRAGC-DT
ATF2	PPIEL
ATF2	ZFP69B
ATF2	FOXO6
ATF2	SVBP
ATF2	CFAP144
ATF2	CFAP57
ATF2	DYNLT4
ATF2	IPP
ATF2	FAAH
ATF2	CZIB
ATF2	IFT25
ATF2	PARS2
ATF2	LINC01358
ATF2	DYNLT5
ATF2	NEGR1
ATF2	LRRIQ3
ATF2	LOC101927560
ATF2	SSX2IP
ATF2	DNAI3
ATF2	HFM1
ATF2	CDC7
ATF2	MIR760
ATF2	SARS1
ATF2	ATXN7L2
ATF2	GSTM3
ATF2	EPS8L3
ATF2	KCNA2
ATF2	CIMAP3
ATF2	TMIGD3
ATF2	DCLRE1B
ATF2	LINC01762
ATF2	TENT5C-DT
ATF2	NBPF8
ATF2	LOC107985524
ATF2	NOTCH2NLR
ATF2	LOC100996720
ATF2	FCGR1BP
ATF2	EMBP1
ATF2	LSP1P5
ATF2	FCGR1CP
ATF2	FAM72C
ATF2	FAM72D
ATF2	LOC100996740
ATF2	NBPF20
ATF2	NUDT4P2
ATF2	PPIAL4H
ATF2	HYDIN2
ATF2	CHD1L
ATF2	RNVU1-7
ATF2	NOTCH2NLB
ATF2	SEC22B3P
ATF2	LOC653513
ATF2	SEC22B2P
ATF2	LINC00869
ATF2	H2AC19
ATF2	FALEC
ATF2	ZNF687
ATF2	TDRKH-AS1
ATF2	SLC27A3
ATF2	LOC343052
ATF2	MIR92B
ATF2	GBA1LP
ATF2	GBA1
ATF2	TSACC
ATF2	MIR9-1HG
ATF2	NES
ATF2	LINC01704
ATF2	CD1C
ATF2	SNHG28
ATF2	CFAP45
ATF2	USP21
ATF2	CFAP126
ATF2	LRRC52-AS1
ATF2	LINC01675
ATF2	CD247
ATF2	TNFSF18
ATF2	TNFSF4
ATF2	RABGAP1L-DT
ATF2	RASAL2-AS1
ATF2	AXDND1
ATF2	ZNF648
ATF2	LINC01686
ATF2	SMG7-AS1
ATF2	CRB1
ATF2	C1orf53
ATF2	TMEM9
ATF2	UBE2T
ATF2	BTG2-DT
ATF2	NUAK2
ATF2	DYRK3
ATF2	FCMR
ATF2	LINC02767
ATF2	C1orf74
ATF2	RD3
ATF2	NEK2-DT
ATF2	LYPLAL1-DT
ATF2	HLX-AS1
ATF2	SEPTIN7P13
ATF2	ITPKB-IT1
ATF2	SNAP47
ATF2	MIR5008
ATF2	IBA57
ATF2	BTNL10P
ATF2	MIR4454
ATF2	MAP10
ATF2	LINC01354
ATF2	LINC01132
ATF2	LINC02961
ATF2	GGPS1
ATF2	MIR1537
ATF2	ACTN2
ATF2	FMN2
ATF2	LINC01347
ATF2	ZBTB18
ATF2	ADSS2
ATF2	PGBD2
ATF2	LINC02564
ATF2	LARP4B
ATF2	IDI1
ATF2	PITRM1
ATF2	KLF6
ATF2	LINC02639
ATF2	LINC00702
ATF2	LINC02561
ATF2	NET1
ATF2	TASOR2
ATF2	RBM17
ATF2	LINC02649
ATF2	LINC02656
ATF2	SFMBT2
ATF2	CELF2
ATF2	UPF2
ATF2	SEC61A2
ATF2	CDNF
ATF2	SUV39H2
ATF2	MEIG1
ATF2	RPP38
ATF2	RSU1
ATF2	CUBN
ATF2	TRDMT1
ATF2	VIM-AS1
ATF2	PLXDC2
ATF2	DNAJC1
ATF2	SPAG6
ATF2	ARMC3
ATF2	C10orf67
ATF2	KIAA1217
ATF2	THNSL1
ATF2	LINC00836
ATF2	APBB1IP
ATF2	PDSS1
ATF2	ABI1
ATF2	ANKRD26
ATF2	MASTL
ATF2	RAB18
ATF2	WAC
ATF2	SVIL-AS1
ATF2	MTPAP
ATF2	MAP3K8
ATF2	ZNF438
ATF2	ARHGAP12
ATF2	KIF5B
ATF2	ITGB1
ATF2	NRP1
ATF2	CREM
ATF2	ZNF248
ATF2	ZNF33A
ATF2	LINC00999
ATF2	ACTR3BP5
ATF2	LOC441666
ATF2	ZNF37BP
ATF2	ZNF33B
ATF2	ZNF487
ATF2	TMEM72-AS1
ATF2	ALOX5
ATF2	MARCHF8
ATF2	WASHC2C
ATF2	TMEM273
ATF2	ERCC6
ATF2	WASHC2A
ATF2	SGMS1
ATF2	ZWINT
ATF2	CISD1
ATF2	TFAM
ATF2	LINC01553
ATF2	ANK3
ATF2	NRBF2
ATF2	JMJD1C
ATF2	CTNNA3
ATF2	SIRT1
ATF2	HERC4
ATF2	HNRNPH3
ATF2	DNA2
ATF2	CCAR1
ATF2	KIFBP
ATF2	PPA1
ATF2	CDH23
ATF2	PSAP
ATF2	ASCC1
ATF2	DDIT4
ATF2	DNAJB12
ATF2	P4HA1
ATF2	DNAJC9-AS1
ATF2	USP54
ATF2	SEC24C
ATF2	FUT11
ATF2	NDST2
ATF2	PLAU
ATF2	KAT6B
ATF2	VDAC2
ATF2	LOC101929234
ATF2	LINC00595
ATF2	ZMIZ1-AS1
ATF2	ZMIZ1
ATF2	PPIF
ATF2	TMEM254
ATF2	PRXL2A
ATF2	TSPAN14
ATF2	CCSER2
ATF2	WAPL
ATF2	SNCG
ATF2	CFL1P1
ATF2	KLLN
ATF2	STAMBPL1
ATF2	MIR4679-2
ATF2	LIPA
ATF2	IFIT5
ATF2	RPP30
ATF2	TNKS2
ATF2	MARCHF5
ATF2	IDE
ATF2	KIF11
ATF2	SLC35G1
ATF2	TBC1D12
ATF2	ACSM6
ATF2	TCTN3
ATF2	ENTPD1
ATF2	CC2D2B
ATF2	BLNK
ATF2	FRAT2
ATF2	RRP12
ATF2	LOC644215
ATF2	ZDHHC16
ATF2	MMS19
ATF2	MORN4
ATF2	PI4K2A
ATF2	ZFYVE27
ATF2	GOT1
ATF2	ENTPD7
ATF2	CUTC
ATF2	DNMBP
ATF2	ERLIN1
ATF2	BLOC1S2
ATF2	SCD
ATF2	NDUFB8
ATF2	SFXN3
ATF2	KAZALD1
ATF2	BTRC
ATF2	POLL
ATF2	OGA
ATF2	KCNIP2
ATF2	LDB1
ATF2	GBF1
ATF2	PSD
ATF2	MFSD13A
ATF2	SUFU
ATF2	ARL3
ATF2	BORCS7-ASMT
ATF2	PCGF6
ATF2	STN1
ATF2	SLK
ATF2	SFR1
ATF2	CFAP43
ATF2	GSTO2
ATF2	CFAP58
ATF2	MXI1
ATF2	PDCD4
ATF2	BBIP1
ATF2	GPAM
ATF2	ZDHHC6
ATF2	RAB11FIP2
ATF2	FAM204A
ATF2	CACUL1
ATF2	PRDX3
ATF2	GRK5
ATF2	TIAL1
ATF2	BAG3
ATF2	MCMBP
ATF2	SEC23IP
ATF2	PLEKHA1
ATF2	FAM24B-CUZD1
ATF2	C10orf88
ATF2	PSTK
ATF2	BUB3
ATF2	CHST15
ATF2	OAT
ATF2	ZRANB1
ATF2	EDRF1
ATF2	UROS
ATF2	FANK1
ATF2	FANK1-AS1
ATF2	DOCK1
ATF2	AS-PTPRE
ATF2	LINC01163
ATF2	GLRX3
ATF2	PPP2R2D
ATF2	BNIP3
ATF2	STK32C
ATF2	LRRC27
ATF2	INPP5A
ATF2	MIR202HG
ATF2	MTG1
ATF2	FRG2B
ATF2	SIRT3
ATF2	PTDSS2
ATF2	RNH1
ATF2	LRRC56
ATF2	PHRF1
ATF2	GATD1-DT
ATF2	AP2A2
ATF2	MUC6
ATF2	TOLLIP-DT
ATF2	DUSP8
ATF2	FAM99A
ATF2	IFITM10
ATF2	CTSD
ATF2	LSP1
ATF2	TSSC4
ATF2	KCNQ1
ATF2	CARS1
ATF2	OSBPL5
ATF2	OR7E12P
ATF2	ART1
ATF2	FHIP1B
ATF2	MRPL17
ATF2	SNORA3B
ATF2	AKIP1
ATF2	DENND5A
ATF2	TMEM41B
ATF2	IPO7
ATF2	LOC644656
ATF2	SBF2-AS1
ATF2	SBF2
ATF2	MTRNR2L8
ATF2	IRAG1-AS1
ATF2	EIF4G2
ATF2	MICAL2
ATF2	TEAD1
ATF2	BMAL1
ATF2	BTBD10
ATF2	FAR1
ATF2	PSMA1
ATF2	CYP2R1
ATF2	RPS13
ATF2	NUCB2
ATF2	LDHA
ATF2	UEVLD
ATF2	SPTY2D1
ATF2	E2F8
ATF2	CCDC34
ATF2	METTL15
ATF2	CD59
ATF2	NAT10
ATF2	CD44-DT
ATF2	HSD17B12
ATF2	EXT2
ATF2	LINC02696
ATF2	CRY2
ATF2	FREY1
ATF2	PEX16
ATF2	CREB3L1
ATF2	CSTPP1
ATF2	SPI1
ATF2	KBTBD4
ATF2	MTCH2
ATF2	FNBP4
ATF2	PTPRJ
ATF2	LOC646813
ATF2	OR4C46
ATF2	CLP1
ATF2	ZDHHC5
ATF2	CTNND1
ATF2	LPXN
ATF2	MPEG1
ATF2	PATL1
ATF2	STX3
ATF2	CCDC86
ATF2	TMEM109
ATF2	CPSF7
ATF2	LRRC10B
ATF2	SYT7
ATF2	DAGLA
ATF2	MIR1908
ATF2	FTH1
ATF2	INCENP
ATF2	ASRGL1
ATF2	AHNAK
ATF2	EEF1G
ATF2	INTS5
ATF2	C11orf98
ATF2	BSCL2
ATF2	HNRNPUL2
ATF2	NXF1
ATF2	WDR74
ATF2	SNHG1
ATF2	SLC3A2
ATF2	RTN3
ATF2	NAA40
ATF2	OTUB1
ATF2	FLRT1
ATF2	FKBP2
ATF2	GPR137
ATF2	BAD
ATF2	ESRRA
ATF2	TRMT112
ATF2	LINC02724
ATF2	SF1
ATF2	EHD1
ATF2	ATG2A
ATF2	PPP2R5B
ATF2	MAJIN
ATF2	MRPL49
ATF2	SYVN1
ATF2	POLA2
ATF2	DPF2
ATF2	FRMD8
ATF2	NEAT1
ATF2	FAUP4
ATF2	MALAT1
ATF2	ZNRD2-DT
ATF2	PCNX3
ATF2	MIR4489
ATF2	RELA
ATF2	SART1
ATF2	SF3B2
ATF2	RAB1B
ATF2	CNIH2
ATF2	YIF1A
ATF2	BRMS1
ATF2	PELI3
ATF2	DPP3-DT
ATF2	BBS1
ATF2	CCS
ATF2	RBM14
ATF2	RBM4B
ATF2	TOP6BL
ATF2	LRFN4
ATF2	KDM2A
ATF2	ANKRD13D
ATF2	LOC100130987
ATF2	RPS6KB2
ATF2	AIP
ATF2	CDK2AP2
ATF2	GSTP1
ATF2	FAM86C2P
ATF2	UNC93B1
ATF2	NDUFS8
ATF2	KMT5B
ATF2	TPCN2
ATF2	MYEOV
ATF2	LTO1
ATF2	FADD
ATF2	CTTN
ATF2	NADSYN1
ATF2	ALG1L9P
ATF2	LRTOMT
ATF2	ANAPC15
ATF2	STARD10
ATF2	FCHSD2
ATF2	RELT
ATF2	PLEKHB1
ATF2	RAB6A
ATF2	MRPL48
ATF2	UCP2
ATF2	C2CD3
ATF2	PGM2L1
ATF2	LIPT2-AS1
ATF2	POLD3
ATF2	SLCO2B1
ATF2	MIR326
ATF2	ARRB1
ATF2	KLHL35
ATF2	UVRAG-DT
ATF2	GVQW3
ATF2	EMSY
ATF2	B3GNT6
ATF2	PAK1
ATF2	AQP11
ATF2	RSF1
ATF2	INTS4
ATF2	ALG8
ATF2	NARS2
ATF2	RAB30
ATF2	PCF11
ATF2	ANKRD42-DT
ATF2	CCDC90B
ATF2	CREBZF
ATF2	CCDC83
ATF2	PICALM
ATF2	EED
ATF2	ME3
ATF2	TMEM135
ATF2	CTSC
ATF2	CHORDC1
ATF2	SLC36A4
ATF2	CEP295
ATF2	MTMR2
ATF2	BIRC2
ATF2	TMEM123
ATF2	DYNC2H1
ATF2	AASDHPPT
ATF2	ATM
ATF2	DDX10
ATF2	SIK2
ATF2	PIH1D2
ATF2	TIMM8B
ATF2	PTS
ATF2	USP28
ATF2	C11orf71
ATF2	REXO2
ATF2	SIK3
ATF2	SIDT2
ATF2	CEP164
ATF2	IL10RA
ATF2	MPZL3
ATF2	UBE4A
ATF2	KMT2A
ATF2	IFT46
ATF2	CENATAC
ATF2	TRAPPC4
ATF2	SLC37A4
ATF2	HINFP
ATF2	NLRX1
ATF2	USP2-AS1
ATF2	NECTIN1
ATF2	TBCEL
ATF2	SC5D
ATF2	SORL1
ATF2	HSPA8
ATF2	GRAMD1B
ATF2	SLC37A2
ATF2	TMEM218
ATF2	EI24
ATF2	HYLS1
ATF2	FAM118B
ATF2	DCPS
ATF2	FLI1
ATF2	SNX19
ATF2	NTM
ATF2	NTM-AS1
ATF2	VPS26B
ATF2	LINC02714
ATF2	WASH8P
ATF2	CCDC77
ATF2	WNK1
ATF2	RAD52
ATF2	FBXL14
ATF2	ADIPOR2
ATF2	DCP1B
ATF2	CACNA1C-IT2
ATF2	CACNA1C-IT3
ATF2	CACNA1C-AS2
ATF2	ITFG2
ATF2	TULP3
ATF2	PARP11
ATF2	TIGAR
ATF2	RAD51AP1
ATF2	DYRK4
ATF2	CD9
ATF2	TAPBPL
ATF2	VAMP1
ATF2	NOP2
ATF2	CHD4
ATF2	USP5
ATF2	LOC105369632
ATF2	LRRC23
ATF2	C12orf57
ATF2	LPCAT3
ATF2	CD163
ATF2	SLC2A3
ATF2	FOXJ2
ATF2	FAM86FP
ATF2	CLEC6A
ATF2	PHC1
ATF2	A2M
ATF2	LOC642846
ATF2	LOC408186
ATF2	CLEC7A
ATF2	GABARAPL1
ATF2	ETV6
ATF2	BCL2L14
ATF2	LRP6
ATF2	DUSP16
ATF2	GPR19
ATF2	APOLD1
ATF2	GPRC5D-AS1
ATF2	FAM234B
ATF2	GSG1
ATF2	ATF7IP
ATF2	PLBD1-AS1
ATF2	ARHGDIB
ATF2	EPS8
ATF2	MGST1
ATF2	SKP1P2
ATF2	AEBP2
ATF2	PDE3A
ATF2	BCAT1
ATF2	IRAG2
ATF2	DNAI7
ATF2	KRAS
ATF2	BHLHE41
ATF2	SSPN
ATF2	INTS13
ATF2	STK38L
ATF2	PPFIBP1
ATF2	MANSC4
ATF2	DDX11
ATF2	SINHCAF
ATF2	DNM1L
ATF2	YARS2
ATF2	ALG10
ATF2	ALG10B
ATF2	GXYLT1
ATF2	PUS7L
ATF2	LINC00938
ATF2	SCAF11
ATF2	SLC38A4-AS1
ATF2	TMEM106C
ATF2	ASB8
ATF2	ARF3
ATF2	KMT2D
ATF2	RHEBL1
ATF2	TUBA1B
ATF2	TUBA1A
ATF2	TUBA1C
ATF2	SPATS2
ATF2	MCRS1
ATF2	TMBIM6
ATF2	BCDIN3D-AS1
ATF2	COX14
ATF2	FIGNL2
ATF2	NR4A1
ATF2	KRT8
ATF2	EIF4B
ATF2	CSAD
ATF2	MYG1
ATF2	AMHR2
ATF2	MAP3K12
ATF2	ATP5MC2
ATF2	HOXC6
ATF2	CBX5
ATF2	HNRNPA1
ATF2	COPZ1
ATF2	GPR84
ATF2	OR10P1
ATF2	GDF11
ATF2	DNAJC14
ATF2	RAB5B
ATF2	RPS26
ATF2	ZC3H10
ATF2	MYL6B
ATF2	MYL6
ATF2	COQ10A
ATF2	PAN2
ATF2	TIMELESS
ATF2	PTGES3
ATF2	NACA
ATF2	PRIM1
ATF2	SDR9C7
ATF2	NEMP1
ATF2	SHMT2
ATF2	R3HDM2
ATF2	GLI1
ATF2	DDIT3
